Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2007-07-12,133.85,134.24,132.39,134.0699,25164600.0,0.0,1.0,17.201590554527,17.251710990211,17.013960205557,17.229850769416,176152200.0
2007-07-13,135.03,137.85,134.52,137.73,32414500.0,0.0,1.0,17.353237000955,17.715646305129,17.287694892753,17.700224632611,226901500.0
2007-07-16,138.39,139.98,137.5,138.1,33432600.0,0.0,1.0,17.78504383146,17.989380992325,17.670666426951,17.747774789542,234028200.0
2007-07-17,138.3,139.6,137.5,138.9099,25355700.0,0.0,1.0,17.773477577072,17.940545696018,17.670666426951,17.851858227645,177489900.0
2007-07-18,138.19,138.44,136.04,138.12,27030600.0,0.0,1.0,17.75934104393,17.791469528343,17.483036077982,17.750345068295,189214200.0
2007-07-19,140.3,140.81,139.65,140.0,26174700.0,0.0,1.0,18.030505452373,18.096047560575,17.9469713929,17.991951271078,183222900.0
2007-07-20,141.65,144.18,140.0,143.75,41706200.0,0.0,1.0,18.203999268201,18.529139530457,17.991951271078,18.473878537267,291943400.0
2007-07-23,143.31,145.22,140.93,143.7,37017500.0,0.0,1.0,18.417332404701,18.662794025614,18.111469233093,18.467452840385,259122500.0
2007-07-24,138.88,141.0,134.15,134.8899,64117600.0,0.0,1.0,17.848015660909,18.120465208728,17.240144735822,17.33523219829,448823200.0
2007-07-25,137.35,138.36,135.0,137.26,53435100.0,0.0,1.0,17.651389336304,17.781188413331,17.349381582825,17.639823081915,374045700.0
2007-07-26,145.87,148.5,136.96,146.0,78093900.0,0.0,1.0,18.746328085087,19.084319741108,17.60126890062,18.763034896981,546657300.0
2007-07-27,146.19,148.92,143.78,143.85,41467800.0,0.0,1.0,18.787452545135,19.138295594921,18.477733955397,18.486729931032,290274600.0
2007-07-30,144.33,145.45,139.57,141.43,39535300.0,0.0,1.0,18.548416621105,18.692352231273,17.936690277888,18.175726201918,276747100.0
2007-07-31,142.97,143.48,131.52,131.76,62942600.0,0.0,1.0,18.3736376659,18.439179774102,16.902153079801,16.932996424837,440598200.0
2007-08-01,133.64,135.38,127.77,135.0,62505600.0,0.0,1.0,17.17460262762,17.398216879132,16.420225813612,17.349381582825,437539200.0
2007-08-02,136.65,136.96,134.15,136.49,30451600.0,0.0,1.0,17.561429579948,17.60126890062,17.240144735822,17.540867349924,213161200.0
2007-08-03,135.26,135.95,131.5,131.8499,24256700.0,0.0,1.0,17.382795206614,17.471469823593,16.899582801048,16.944549827832,169796900.0
2007-08-06,132.9,135.27,128.3,135.25,33041800.0,0.0,1.0,17.079502313759,17.384080345991,16.488338200566,17.381510067238,231292600.0
2007-08-07,134.94,137.24,132.63,135.0301,33926300.0,0.0,1.0,17.341670746566,17.637252803162,17.044803550593,17.353249852348,237484100.0
2007-08-08,136.76,136.86,132.0,134.01,28860600.0,0.0,1.0,17.57556611309,17.588417506855,16.963839769873,17.222152784551,202024200.0
2007-08-09,131.11,133.0,125.09,126.39,40192700.0,0.0,1.0,16.849462365364,17.092353707524,16.075808460708,16.242876579654,281348900.0
2007-08-10,123.12,127.75,120.3,125.0,50383900.0,0.0,1.0,15.822636003536,16.417655534858,15.460226699362,16.064242206319,352687300.0
2007-08-13,128.33,129.35,126.5,127.79,26889700.0,0.0,1.0,16.492193618696,16.623277835099,16.257013112795,16.422796092365,188227900.0
2007-08-14,128.29,128.3,123.71,124.03,26393100.0,0.0,1.0,16.48705306119,16.488338200566,15.89845922675,15.939583686798,184751700.0
2007-08-15,122.74,124.86,119.65,119.9,35459000.0,0.0,1.0,15.773800707229,16.046250255048,15.376692639889,15.408821124302,248213000.0
2007-08-16,117.01,118.5,111.62,117.05,66667500.0,0.0,1.0,15.037415844492,15.228901611591,14.344725720555,15.042556401998,466672500.0
2007-08-17,122.01,123.5,119.82,122.06,42680800.0,0.0,1.0,15.679985532744,15.871471299844,15.39854000929,15.686411229627,298765600.0
2007-08-20,123.96,124.5,120.5,122.22,28689900.0,0.0,1.0,15.930587711163,15.999985237494,15.485929486892,15.706973459651,200829300.0
2007-08-21,122.21,128.96,121.0,127.57,46537400.0,0.0,1.0,15.705688320274,16.573157399416,15.550186455717,16.394523026081,325761800.0
2007-08-22,131.22,132.75,130.33,132.51,37920200.0,0.0,1.0,16.863598898506,17.060225223111,16.749221493997,17.029381878075,265441400.0
2007-08-23,133.09,133.34,129.76,131.07,30958500.0,0.0,1.0,17.103919961912,17.136048446325,16.675968549536,16.844321807858,216709500.0
2007-08-24,130.53,135.37,129.81,135.3,32565500.0,0.0,1.0,16.774924281527,17.396931739756,16.682394246419,17.38793576412,227958500.0
2007-08-27,133.3907,134.66,132.1,132.25,25265700.0,0.0,1.0,17.142564102964,17.305686844024,16.976691163638,16.995968254286,176859900.0
2007-08-28,130.99,132.41,126.63,126.82,42120200.0,0.0,1.0,16.834040692846,17.01653048431,16.27371992469,16.298137572843,294841400.0
2007-08-29,129.88,134.18,129.54,134.08,41673600.0,0.0,1.0,16.691390222054,17.244000153952,16.647695483253,17.231148760187,291715200.0
2007-08-30,132.67,138.25,132.3,136.25,51270800.0,0.0,1.0,17.049944108099,17.767051880189,17.002393951169,17.510024004888,358895600.0
2007-08-31,139.49,139.65,137.41,138.48,31317400.0,0.0,1.0,17.926409162876,17.9469713929,17.659100172563,17.796610085849,219221800.0
2007-09-04,139.94,145.73,139.84,144.16,47030100.0,0.0,1.0,17.984240434819,18.728336133815,17.971389041054,18.526569251704,329210700.0
2007-09-05,144.97,145.84,136.1,136.76,83150800.0,0.0,1.0,18.630665541201,18.742472666957,17.490746914241,17.57556611309,582055600.0
2007-09-06,135.57,137.57,132.71,135.01,67902200.0,0.0,1.0,17.422634527286,17.679662402587,17.055084665605,17.350666722202,475315400.0
2007-09-07,132.01,132.3,130.0,131.77,51092000.0,0.0,1.0,16.96512490925,17.002393951169,16.706811894572,16.934281564214,357644000.0
2007-09-10,137.0,138.04,133.95,136.71,53137100.0,0.0,1.0,17.606409458126,17.740063953283,17.214441948292,17.569140416207,371959700.0
2007-09-11,137.9,138.3,133.75,135.49,34710200.0,0.0,1.0,17.722072002012,17.773477577072,17.188739160762,17.412353412274,242971400.0
2007-09-12,135.99,139.4,135.75,136.85,36527500.0,0.0,1.0,17.476610381099,17.914842908487,17.445767036063,17.587132367479,255692500.0
2007-09-13,138.83,139.0,136.65,137.2,23434400.0,0.0,1.0,17.841589964027,17.863437333427,17.561429579948,17.632112245656,164040800.0
2007-09-14,136.57,138.98,136.2,138.81,21690000.0,0.0,1.0,17.551148464936,17.860867054674,17.503598308006,17.839019685274,151830000.0
2007-09-17,138.99,140.59,137.6,138.41,28334700.0,0.0,1.0,17.862152194051,18.067774494292,17.683517820716,17.787614110213,198342900.0
2007-09-18,139.05,142.85,137.83,140.92,38003200.0,0.0,1.0,17.86986303031,18.358215993382,17.713076026376,18.110184093716,266022400.0
2007-09-19,143.02,143.16,139.4,140.7699,36674300.0,0.0,1.0,18.380063362782,18.398055314054,17.914842908487,18.090894151675,256720100.0
2007-09-20,140.15,141.79,139.32,140.31,24708600.0,0.0,1.0,18.011228361725,18.221991219472,17.904561793475,18.031790591749,172960200.0
2007-09-21,141.14,144.65,140.31,144.15,40674300.0,0.0,1.0,18.138457159999,18.589541081153,18.031790591749,18.525284112328,284720100.0
2007-09-24,146.73,149.85,146.65,148.28,37577200.0,0.0,1.0,18.856850071466,19.257813556936,18.846568956454,19.056046674824,263040400.0
2007-09-25,146.84,153.22,146.82,153.18,42591100.0,0.0,1.0,18.870986604608,19.690905526818,18.868416325855,19.685764969312,298137700.0
2007-09-26,154.47,155.0,151.25,152.77,34831000.0,0.0,1.0,19.851547948881,19.919660335836,19.437733069647,19.633074254875,243817000.0
2007-09-27,153.77,154.52,152.32,154.5,23507100.0,0.0,1.0,19.761588192526,19.857973645764,19.575242982933,19.855403367011,164549700.0
2007-09-28,153.44,154.6,152.75,153.47,21967900.0,0.0,1.0,19.719178593101,19.868254760776,19.630503976122,19.723034011231,153775300.0
2007-10-01,154.63,157.41,152.93,156.339,29895300.0,0.0,1.0,19.872110178905,20.229378925574,19.653636484899,20.09174049835,209267100.0
2007-10-02,156.55,158.59,155.89,158.45,28288200.0,0.0,1.0,20.118856939194,20.381025372002,20.034037740345,20.363033420731,198017400.0
2007-10-03,157.78,159.18,157.01,157.9201,24732800.0,0.0,1.0,20.276929082505,20.456848595215,20.177973350514,20.29493388517,173129600.0
2007-10-04,158.0,158.08,153.5,156.24,23462800.0,0.0,1.0,20.305202148788,20.3154832638,19.72688942936,20.079017618523,164239600.0
2007-10-05,158.36,161.58,157.7,161.4499,33695400.0,0.0,1.0,20.351467166342,20.765282045577,20.266647967493,20.748562382288,235867800.0
2007-10-08,163.49,167.91,162.97,167.91,29854600.0,0.0,1.0,21.010743666489,21.578775270905,20.943916418911,21.578775270905,208982200.0
2007-10-09,170.2,171.11,166.68,167.86,39438800.0,0.0,1.0,21.873072188125,21.990019871387,21.420703127595,21.572349574022,276071600.0
2007-10-10,167.55,167.88,165.6,166.79,23842500.0,0.0,1.0,21.532510253351,21.574919852775,21.281908074932,21.434839660736,166897500.0
2007-10-11,169.49,171.88,153.21,162.23,58714000.0,0.0,1.0,21.781827292393,22.088975603378,19.689620387442,20.84881610505,410998000.0
2007-10-12,163.01,167.28,161.8,167.2537,35292000.0,0.0,1.0,20.949056976417,21.497811490185,20.79355511186,21.494431573625,247044000.0
2007-10-15,167.98,169.57,163.5,166.98,38497500.0,0.0,1.0,21.58777124654,21.792108407405,21.012028805866,21.45925730889,269482500.0
2007-10-16,165.54,170.18,165.15,169.58,38136800.0,0.0,1.0,21.274197238673,21.870501909372,21.224076802989,21.793393546781,266957600.0
2007-10-17,172.69,173.04,169.18,172.75,40271900.0,0.0,1.0,22.193071892874,22.238051771052,21.741987971721,22.200782729134,281903300.0
2007-10-18,171.5,174.19,171.05,173.5,29417000.0,0.0,1.0,22.04014030707,22.38584279935,21.982309035128,22.297168182371,205919000.0
2007-10-19,174.24,174.63,170.0,170.42,46135000.0,0.0,1.0,22.392268496233,22.442388931917,21.847369400594,21.901345254408,322945000.0
2007-10-22,170.35,174.9,169.9601,174.36,58910700.0,0.0,1.0,21.892349278772,22.477087695082,21.842241694482,22.407690168751,412374900.0
2007-10-23,188.56,188.6,182.76,186.16,64113000.0,0.0,1.0,24.232588083389,24.237728640895,23.487207245016,23.924154633027,448791000.0
2007-10-24,185.81,187.21,179.24,185.93,46017200.0,0.0,1.0,23.87917475485,24.059094267561,23.034838184486,23.894596427368,322120400.0
2007-10-25,184.87,185.9,181.66,182.78,34771500.0,0.0,1.0,23.758371653458,23.890741009238,23.3458419136,23.489777523769,243400500.0
2007-10-26,185.29,185.37,182.88,184.7,25245600.0,0.0,1.0,23.812347507271,23.822628622284,23.502628917534,23.736524284058,176719200.0
2007-10-29,185.7,186.59,184.7,185.09,19305500.0,0.0,1.0,23.865038221708,23.979415626217,23.736524284058,23.786644719741,135138500.0
2007-10-30,186.18,189.37,184.73,187.0,33550500.0,0.0,1.0,23.92672491178,24.336684372886,23.740379702187,24.032106340654,234853500.0
2007-10-31,187.63,190.12,184.95,189.95,29761100.0,0.0,1.0,24.113070121374,24.433069826124,23.76865276847,24.411222456723,208327700.0
2007-11-01,188.6,190.1,180.0,187.44,28751300.0,0.0,1.0,24.237728640895,24.430499547371,23.1325087771,24.08865247322,201259100.0
2007-11-02,189.21,189.44,183.49,187.87,35789800.0,0.0,1.0,24.316122142862,24.345680348521,23.5810224195,24.14391346641,250528600.0
2007-11-05,185.29,188.96,184.24,186.18,28720600.0,0.0,1.0,23.812347507271,24.283993658449,23.677407872738,23.92672491178,201044200.0
2007-11-06,187.05,192.0,185.27,191.79,34097400.0,0.0,1.0,24.038532037536,24.674676028907,23.809777228518,24.647688102,238681800.0
2007-11-07,190.61,192.68,186.13,186.2999,35511700.0,0.0,1.0,24.496041655572,24.762065506509,23.920299214898,23.942133732905,248581900.0
2007-11-08,186.67,186.9,167.77,175.4663,67513500.0,0.0,1.0,23.989696741229,24.019254946889,21.560783319634,22.549865137974,472594500.0
2007-11-09,171.15,175.12,165.21,165.37,54513600.0,0.0,1.0,21.995160428893,22.505360761365,21.231787639248,21.252349869272,381595200.0
2007-11-12,165.28,167.7,150.63,153.76,63180900.0,0.0,1.0,21.240783614884,21.551787343998,19.358054428303,19.760303053149,442266300.0
2007-11-13,160.85,170.98,153.76,169.96,62123100.0,0.0,1.0,20.671466871092,21.973313059492,19.760303053149,21.842228843088,434861700.0
2007-11-14,177.16,177.57,163.74,166.11,51756000.0,0.0,1.0,22.767529194172,22.820219908609,21.042872150902,21.347450183134,362292000.0
2007-11-15,166.39,169.59,160.3,164.3,53121800.0,0.0,1.0,21.383434085676,21.794678686158,20.600784205384,21.114839955986,371852600.0
2007-11-16,165.3,167.02,159.33,166.39,49410500.0,0.0,1.0,21.243353893637,21.464397866396,20.476125685863,21.383434085676,345873500.0
2007-11-19,166.1,168.2,162.1,163.95,41229600.0,0.0,1.0,21.346165043757,21.616044312823,20.832109293155,21.069860077809,288607200.0
2007-11-20,165.67,171.79,163.53,168.85,55130100.0,0.0,1.0,21.290904050568,22.077409348989,21.015884223995,21.699578372296,385910700.0
2007-11-21,165.84,172.35,164.67,168.46,43493200.0,0.0,1.0,21.312751419968,22.149377154073,21.162390112917,21.649457936613,304452400.0
2007-11-23,172.0,172.05,169.75,171.54,16634200.0,0.0,1.0,22.104397275896,22.110822972778,21.815240916182,22.045280864576,116439400.0
2007-11-26,173.59,177.2699,172.35,172.5419,46634100.0,0.0,1.0,22.30873443676,22.78165287592,22.149377154073,22.174038978708,326438700.0
2007-11-27,175.22,175.79,170.01,174.81,47036800.0,0.0,1.0,22.51821215513,22.591465099591,21.848654539971,22.465521440694,329257600.0
2007-11-28,176.82,180.6,175.35,180.22,41104000.0,0.0,1.0,22.723834455371,23.20961713969,22.534918967025,23.160781843383,287728000.0
2007-11-29,179.43,185.17,179.15,184.29,37533100.0,0.0,1.0,23.059255832639,23.796925834753,23.023271930097,23.683833569621,262731700.0
2007-11-30,187.34,187.7,179.7,182.22,42421500.0,0.0,1.0,24.075801079455,24.122066097009,23.093954595805,23.417809718684,296950500.0
2007-12-03,181.86,184.14,177.7,178.86,34338200.0,0.0,1.0,23.37154470113,23.664556478973,22.836926720504,22.986002888178,240367400.0
2007-12-04,177.15,180.9,176.99,179.81,27635700.0,0.0,1.0,22.766244054796,23.248171320986,22.745681824772,23.108091128946,193449900.0
2007-12-05,182.89,186.0,182.41,185.5,31871500.0,0.0,1.0,23.50391405691,23.903592403003,23.442227366838,23.839335434178,223100500.0
2007-12-06,186.19,190.1,186.12,189.9528,32136100.0,0.0,1.0,23.928010051157,24.430499547371,23.919014075521,24.411582295748,224952700.0
2007-12-07,190.54,194.99,188.04,194.3,38073800.0,0.0,1.0,24.487045679937,25.058932702482,24.16576083581,24.970258085503,266516600.0
2007-12-10,193.59,195.66,192.69,194.21,25799200.0,0.0,1.0,24.879013189771,25.145037040708,24.763350645886,24.958691831114,180594400.0
2007-12-11,194.75,196.83,187.39,188.5404,39675900.0,0.0,1.0,25.028089357446,25.295398347759,24.082226776338,24.230069210211,277731300.0
2007-12-12,193.44,194.48,185.76,190.86,43773600.0,0.0,1.0,24.859736099123,24.99339059428,23.872749057967,24.528170139985,306415200.0
2007-12-13,190.19,192.12,187.82,191.83,30879200.0,0.0,1.0,24.442065801759,24.690097701425,24.137487769527,24.652828659506,216154400.0
2007-12-14,190.37,200.0,189.54,190.39,24082600.0,0.0,1.0,24.465198310536,25.702787530111,24.358531742286,24.467768589289,168578200.0
2007-12-17,190.72,192.65,182.98,184.4,36596200.0,0.0,1.0,24.510178188714,24.75821008838,23.515480311299,23.697970102762,256173400.0
2007-12-18,186.52,187.33,178.6,182.98,43664400.0,0.0,1.0,23.970419650582,24.074515940079,22.952589264389,23.515480311299,305650800.0
2007-12-19,182.98,184.6394,180.9,183.12,29552800.0,0.0,1.0,23.515480311299,23.728736339436,23.248171320986,23.53347226257,206869600.0
2007-12-20,185.43,187.83,183.33,187.21,27644900.0,0.0,1.0,23.830339458543,24.138772908904,23.560460189476,24.059094267561,193514300.0
2007-12-21,190.12,193.9125,189.89,193.91,35498600.0,0.0,1.0,24.433069826124,24.920458934663,24.403511620464,24.920137649819,248490200.0
2007-12-24,195.03,199.33,194.79,198.8,17150100.0,0.0,1.0,25.064073259988,25.616683191885,25.033229914952,25.54857080493,120050700.0
2007-12-26,199.01,200.96,196.82,198.95,25133300.0,0.0,1.0,25.575558731837,25.826160910256,25.294113208382,25.567847895578,175933100.0
2007-12-27,198.95,202.96,197.8,198.57,28411700.0,0.0,1.0,25.567847895578,26.083188785557,25.42005686728,25.519012599271,198881900.0
2007-12-28,200.59,201.56,196.8801,199.83,24987400.0,0.0,1.0,25.778610753325,25.903269272846,25.301836896035,25.680940160711,174911800.0
2007-12-31,199.5,200.5,197.75,198.08,19261900.0,0.0,1.0,25.638530561286,25.767044498936,25.413631170397,25.456040769822,134833300.0
2008-01-02,199.27,200.26,192.55,194.84,38542100.0,0.0,1.0,25.608972355626,25.7362011539,24.745358694615,25.039655611834,269794700.0
2008-01-03,195.41,197.39,192.69,194.93,30073800.0,0.0,1.0,25.112908556295,25.367366152843,24.763350645886,25.051221866223,210516600.0
2008-01-04,191.45,193.0,178.89,180.05,51994000.0,0.0,1.0,24.603993363199,24.803189966557,22.989858306308,23.138934473983,363958000.0
2008-01-07,181.25,183.6,170.23,177.64,74006900.0,0.0,1.0,23.293151199163,23.595158952642,21.876927606254,22.829215884245,518048300.0
2008-01-08,180.14,182.46,170.8,171.25,54422000.0,0.0,1.0,23.150500728371,23.44865306372,21.950180550715,22.008011822658,380954000.0
2008-01-09,171.3,179.5,168.3,179.4,64781500.0,0.0,1.0,22.01443751954,23.068251808275,21.628895706589,23.05540041451,453470500.0
2008-01-10,177.58,181.0,175.41,178.02,52963400.0,0.0,1.0,22.821505047986,23.261022714751,22.542629803284,22.878051180552,370743800.0
2008-01-11,176.0,177.85,170.0,172.69,44010200.0,0.0,1.0,22.618453026498,22.856203811151,21.847369400594,22.193071892874,308071400.0
2008-01-14,177.52,179.42,175.17,178.78,39301800.0,0.0,1.0,22.813794211727,23.057970693263,22.511786458248,22.975721773166,275112600.0
2008-01-15,177.72,179.22,164.66,169.04,83688500.0,0.0,1.0,22.839496999257,23.032267905733,21.161104973541,21.72399602045,585819500.0
2008-01-16,165.23,169.01,156.7,159.64,79065900.0,0.0,1.0,21.234357918001,21.72014060232,20.138134029842,20.515965006535,553461300.0
2008-01-17,161.51,165.36,158.42,160.89,62780700.0,0.0,1.0,20.756286069941,21.251064729896,20.359178002601,20.676607428598,439464900.0
2008-01-18,161.71,165.75,159.61,161.36,61583700.0,0.0,1.0,20.781988857471,21.30118516558,20.512109588405,20.737008979294,431085900.0
2008-01-22,148.06,159.98,146.0,155.64,86955500.0,0.0,1.0,19.027773608541,20.559659745336,18.763034896981,20.001909255932,608688500.0
2008-01-23,136.19,140.0,126.14,139.072,120463200.0,0.0,1.0,17.502313168629,17.991951271078,16.210748095241,17.872690336938,843242400.0
2008-01-24,139.99,140.7,132.01,135.6,71638100.0,0.0,1.0,17.990666131701,18.081911027433,16.96512490925,17.426489945415,501466700.0
2008-01-25,138.99,139.09,129.61,130.01,55526400.0,0.0,1.0,17.862152194051,17.875003587816,16.656691458889,16.708097033949,388684800.0
2008-01-28,128.16,133.2,126.45,130.01,52673000.0,0.0,1.0,16.470346249295,17.118056495054,16.250587415913,16.708097033949,368711000.0
2008-01-29,131.15,132.79,129.05,131.54,39285100.0,0.0,1.0,16.85460292287,17.065365780617,16.584723653804,16.904723358554,274995700.0
2008-01-30,131.37,135.45,130.0,132.18,44394700.0,0.0,1.0,16.882875989154,17.407212854768,16.706811894572,16.98697227865,310762900.0
2008-01-31,129.45,136.65,129.4,135.36,48059800.0,0.0,1.0,16.636129228864,17.561429579948,16.629703531982,17.395646600379,336418600.0
2008-02-01,136.24,136.59,132.18,133.75,36098000.0,0.0,1.0,17.508738865512,17.553718743689,16.98697227865,17.188739160762,252686000.0
2008-02-04,134.21,135.9,131.42,131.65,32115500.0,0.0,1.0,17.247855572081,17.465044126711,16.889301686036,16.918859891696,224808500.0
2008-02-05,130.43,134.0,128.9,129.36,40751500.0,0.0,1.0,16.762072887762,17.220867645174,16.565446563157,16.624562974476,285260500.0
2008-02-06,130.83,131.92,121.77,122.0,56188300.0,0.0,1.0,16.813478462822,16.953558654861,15.649142187708,15.678700393368,393318100.0
2008-02-07,119.97,124.78,117.27,121.24,74404700.0,0.0,1.0,15.417817099937,16.035969140036,15.070829468281,15.581029800753,520832900.0
2008-02-08,122.08,125.7,121.6,125.48,48427600.0,0.0,1.0,15.68898150838,16.154201962675,15.627294818308,16.125928896392,338993200.0
2008-02-11,128.01,129.98,127.2,129.45,42908300.0,0.0,1.0,16.451069158648,16.704241615819,16.346972869151,16.636129228864,300358100.0
2008-02-12,130.7,131.0,123.62,124.86,43785000.0,0.0,1.0,16.796771650928,16.835325832223,15.886892972362,16.046250255048,306495000.0
2008-02-13,126.68,129.78,125.63,129.4,34590500.0,0.0,1.0,16.280145621572,16.678538828289,16.145205987039,16.629703531982,242133500.0
2008-02-14,129.4,130.8,127.01,127.46,34074900.0,0.0,1.0,16.629703531982,16.809623044693,16.322555220997,16.38038649294,238524300.0
2008-02-15,126.27,127.08,124.06,124.63,32189300.0,0.0,1.0,16.227454907136,16.331551196633,15.943439104928,16.016692049389,225325100.0
2008-02-19,125.99,126.75,121.44,122.18,35894500.0,0.0,1.0,16.191471004594,16.289141597208,15.606732588283,15.701832902145,251261500.0
2008-02-20,122.2,124.6,121.68,123.82,34551400.0,0.0,1.0,15.704403180898,16.012836631259,15.63757593332,15.912595759892,241859800.0
2008-02-21,126.05,126.47,120.86,121.54,33504100.0,0.0,1.0,16.199181840853,16.253157694666,15.532194504446,15.619583982049,234528700.0
2008-02-22,122.48,122.51,115.87,119.46,54638500.0,0.0,1.0,15.74038708344,15.74424250157,14.89090995557,15.352274991735,382469500.0
2008-02-25,118.59,120.17,116.664,119.74,44884800.0,0.0,1.0,15.240467865979,15.443519887467,14.992950022064,15.388258894278,314193600.0
2008-02-26,117.64,121.09,115.44,119.15,53746000.0,0.0,1.0,15.118379625211,15.561752710106,14.83564896238,15.312435671064,376222000.0
2008-02-27,118.23,123.05,118.09,122.96,52683500.0,0.0,1.0,15.194202848425,15.813640027901,15.176210897154,15.802073773512,368784500.0
2008-02-28,127.2,132.2,125.77,129.91,57794800.0,0.0,1.0,16.346972869151,16.989542557403,16.16319793831,16.695245640184,404563600.0
2008-02-29,129.75,130.21,124.8,125.02,44838600.0,0.0,1.0,16.67468341016,16.733799821479,16.038539418789,16.066812485072,313870200.0
2008-03-03,124.44,125.98,118.0,121.73,56894400.0,0.0,1.0,15.992274401235,16.190185865217,15.164644642766,15.644001630202,398260800.0
2008-03-04,121.99,124.88,120.4,124.62,63763700.0,0.0,1.0,15.677415253991,16.048820533801,15.473078093127,16.015406910012,446345900.0
2008-03-05,123.58,125.14,122.25,124.4899,43637000.0,0.0,1.0,15.881752414856,16.082234157591,15.71082887778,15.998687246724,305459000.0
2008-03-06,124.4899,127.5,120.81,120.93,52632100.0,0.0,1.0,15.998687246724,16.385527050446,15.525768807564,15.541190480082,368424700.0
2008-03-07,120.41,122.9799,119.05,122.25,43945100.0,0.0,1.0,15.474363232503,15.804631200872,15.299584277299,15.71082887778,307615700.0
2008-03-10,121.98,123.46,119.37,119.69,35699600.0,0.0,1.0,15.676130114615,15.866330742338,15.340708737347,15.381833197395,249897200.0
2008-03-11,124.1,127.48,122.0,127.3501,41569400.0,0.0,1.0,15.948579662434,16.382956771693,15.678700393368,16.366262811192,290985800.0
2008-03-12,127.04,128.68,125.17,126.03,37843900.0,0.0,1.0,16.326410639127,16.537173496874,16.08608957572,16.1966115621,264907300.0
2008-03-13,124.1,129.5,123.0,127.94,45075100.0,0.0,1.0,15.948579662434,16.642554925747,15.807214331018,16.442073183012,315525700.0
2008-03-14,129.88,130.3,124.2,126.61,41308600.0,0.0,1.0,16.691390222054,16.745366075867,15.961431056199,16.271149645937,289160200.0
2008-03-17,122.55,128.59,122.55,126.73,38307100.0,0.0,1.0,15.749383059076,16.525607242485,15.749383059076,16.286571318455,268149700.0
2008-03-18,129.18,133.0015,128.67,132.82,43040000.0,0.0,1.0,16.601430465699,17.09254647843,16.535888357497,17.069221198747,301280000.0
2008-03-19,133.12,134.29,129.67,129.67,36090600.0,0.0,1.0,17.107775380042,17.258136687093,16.664402295148,16.664402295148,252634200.0
2008-03-20,131.12,133.2915,129.18,133.27,32456700.0,0.0,1.0,16.850747504741,17.129815520349,16.601430465699,17.12705247069,227196900.0
2008-03-24,134.01,140.85,133.64,139.53,38104300.0,0.0,1.0,17.222152784551,18.101188118081,17.17460262762,17.931549720382,266730100.0
2008-03-25,139.96,143.1,137.33,140.98,37585400.0,0.0,1.0,17.986810713572,18.390344477795,17.648819057551,18.117894929975,263097800.0
2008-03-26,140.87,145.74,140.64,145.06,42217300.0,0.0,1.0,18.103758396834,18.729621273192,18.074200191174,18.64223179559,295521100.0
2008-03-27,144.95,145.31,139.99,140.25,35708200.0,0.0,1.0,18.628095262448,18.674360280002,17.990666131701,18.02407975549,249957400.0
2008-03-28,141.8,144.65,141.6,143.01,25521800.0,0.0,1.0,18.223276358849,18.589541081153,18.197573571319,18.378778223406,178652600.0
2008-03-31,143.27,145.71,142.52,143.5,27430900.0,0.0,1.0,18.412191847195,18.725765855062,18.315806393957,18.441750052855,192016300.0
2008-04-01,146.3,149.66,143.61,149.5301,36877400.0,0.0,1.0,18.801589078276,19.233395908782,18.455886585996,19.216701948281,258141800.0
2008-04-02,148.78,151.2,145.85,147.49,37320300.0,0.0,1.0,19.12030364365,19.431307372764,18.743757806334,18.95452066408,261242100.0
2008-04-03,147.06,153.63,147.0,151.61,37556000.0,0.0,1.0,18.899259670891,19.743596241255,18.891548834632,19.483998087201,262892000.0
2008-04-04,152.19,154.715,150.75,153.08,30514900.0,0.0,1.0,19.558536171038,19.883033863606,19.373476100821,19.672913575547,213604300.0
2008-04-07,156.13,159.69,155.11,155.89,41368800.0,0.0,1.0,20.064881085381,20.522390703417,19.933796868978,20.034037740345,289581600.0
2008-04-08,153.55,156.45,152.32,152.84,36224800.0,0.0,1.0,19.733315126243,20.106005545429,19.575242982933,19.642070230511,253573600.0
2008-04-09,153.31,153.89,150.46,151.44,31192800.0,0.0,1.0,19.702471781207,19.777009865044,19.336207058903,19.4621507178,218349600.0
2008-04-10,151.13,155.42,150.6,154.55,34134400.0,0.0,1.0,19.422311397128,19.973636189649,19.354199010174,19.861829063893,238940800.0
2008-04-11,152.72,153.3,146.4,147.14,43217000.0,0.0,1.0,19.626648557993,19.70118664183,18.814440472041,18.909540785903,302519000.0
2008-04-14,146.77,149.25,144.54,147.78,30181700.0,0.0,1.0,18.861990628972,19.180705194345,18.575404548011,18.991789705999,211271900.0
2008-04-15,149.4,149.72,145.72,148.38,24929900.0,0.0,1.0,19.199982284993,19.241106745041,18.727050994439,19.068898068589,174509300.0
2008-04-16,151.76,154.1,150.62,153.7,28420500.0,0.0,1.0,19.503275177848,19.803997791951,19.356769288927,19.75259221689,198943500.0
2008-04-17,154.18,156.0,153.35,154.49,25152400.0,0.0,1.0,19.814278906963,20.048174273487,19.707612338713,19.854118227634,176066800.0
2008-04-18,159.04,162.26,158.38,161.04,36670200.0,0.0,1.0,20.438856643944,20.852671523179,20.354037445095,20.695884519245,256691400.0
